subject_id,window_id,start_time,frac_W,frac_N1,frac_N2,frac_N3,frac_R,is_W,is_N1,is_N2,is_N3,is_R,trans_W_N1,trans_W_N2,trans_W_N3,trans_W_R,trans_N1_W,trans_N1_N2,trans_N1_N3,trans_N1_R,trans_N2_W,trans_N2_N1,trans_N2_N3,trans_N2_R,trans_N3_W,trans_N3_N1,trans_N3_N2,trans_N3_R,trans_R_W,trans_R_N1,trans_R_N2,trans_R_N3,SDNN,RMSSD,LF,HF,LF/HF
16,21,6300,0.0,0.7,0.0,0.0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.71491234040467,34.084117035986544,0.0005925988686446843,0.00040435955493888,1.4655245842632734
16,22,6600,0.5,0.3,0.1,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.4706001919608,58.273873972417285,0.004246182381299401,0.0012912217769371131,3.2884996653105585
16,23,6900,0.0,0.2,0.8,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.84745210504394,67.8609304560056,0.0007081941312703661,0.0014755709042749638,0.47994584958175507
16,24,7200,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6434084603367,72.50381763348248,0.0007138915053671624,0.0006302514207140068,1.1327090775271882
16,25,7500,0.1,0.0,0.9,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.80965573926969,73.54524478373673,0.0004169447239224244,0.0009227751555278613,0.45183783007672834
16,26,7800,0.0,0.0,0.6,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.43758705189718,74.29757755783699,0.0006283241463611521,0.0012467814611094683,0.5039569210485596
16,27,8100,0.0,0.0,0.2,0.8,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.19367386465997,76.44149094872934,0.00048806743406729644,0.0008273128749607221,0.5899429935627052
16,28,8400,0.0,0.0,0.6,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.93069336827774,83.94725977800606,0.0006671681966619762,0.0007085419926231068,0.9416071363562237
16,29,8700,0.0,0.0,0.9,0.1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.9299429827696,95.81730300719317,0.0005542436436394313,0.000637760345484229,0.8690468881670803
16,30,9000,0.0,0.2,0.8,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.1849683362542,109.0137037995069,0.0010268015876256436,0.0006524874477718273,1.5736725528315645
16,31,9300,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.62132686416471,85.40609985678913,0.0006066814681269144,0.001133452510961489,0.5352508925250663
16,32,9600,0.0,0.0,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.87422278135222,71.62552481804777,0.00025868021082475984,0.0007051701457910534,0.3668337526322456
