subject,stage,window_index,FC6_mean_amp,FC6_peak_pos,FC6_peak_neg,FC6_ptp,FC6_std,FC6_auc,POZ_mean_amp,POZ_peak_pos,POZ_peak_neg,POZ_ptp,POZ_std,POZ_auc,C2_mean_amp,C2_peak_pos,C2_peak_neg,C2_ptp,C2_std,C2_auc,F6_mean_amp,F6_peak_pos,F6_peak_neg,F6_ptp,F6_std,F6_auc,PO8_mean_amp,PO8_peak_pos,PO8_peak_neg,PO8_ptp,PO8_std,PO8_auc,Fp1_mean_amp,Fp1_peak_pos,Fp1_peak_neg,Fp1_ptp,Fp1_std,Fp1_auc,P6_mean_amp,P6_peak_pos,P6_peak_neg,P6_ptp,P6_std,P6_auc,FT10_mean_amp,FT10_peak_pos,FT10_peak_neg,FT10_ptp,FT10_std,FT10_auc,CZ_mean_amp,CZ_peak_pos,CZ_peak_neg,CZ_ptp,CZ_std,CZ_auc,FT8_mean_amp,FT8_peak_pos,FT8_peak_neg,FT8_ptp,FT8_std,FT8_auc
EPCTL02,L,0,1.943745560180105e-07,1.6077360755271806e-06,-2.599412781572111e-06,4.207148857099292e-06,1.0249695757306366e-06,6.936093217676202e-08,1.328749021732623e-07,6.522678333976287e-07,-2.6452461781250286e-07,9.167924512101316e-07,2.2908217567014008e-07,4.664062404053918e-08,3.6153268053334336e-07,1.1786888265915512e-06,-1.704391405882336e-07,1.349127967179785e-06,3.3646824908786436e-07,1.2566970107113058e-07,-3.0291319656366507e-07,2.7544694199846525e-07,-1.650940939188183e-06,1.9263878811866482e-06,4.503525953524308e-07,-1.0496195353771214e-07,-2.2092576119222395e-07,3.039750197319247e-07,-1.365139991019053e-06,1.6691150107509776e-06,3.6074510858217515e-07,-7.659193962662135e-08,-4.22760988317148e-07,5.255739218477161e-07,-2.2691811503204485e-06,2.7947550721681644e-06,5.374254926757597e-07,-1.4655822350097207e-07,-6.020808686510659e-07,2.4036587904963365e-07,-2.699582206227184e-06,2.9399480852768174e-06,5.636206795008743e-07,-2.088896338696294e-07,1.3723924988558836e-07,6.235747883953075e-07,-3.382072075326589e-07,9.617819959279664e-07,2.0708257932850133e-07,4.823037427527497e-08,1.333931625380236e-07,8.089066827367815e-07,-2.441866653999832e-07,1.0530933481367646e-06,2.211160692715851e-07,4.632174380736878e-08,2.8271382967290535e-07,1.7348330425490282e-06,-2.881085447420552e-07,2.0229415872910836e-06,4.334373517948839e-07,9.803568399793931e-08
EPCTL02,L,1,-5.850211398723515e-05,-1.8797605403125417e-05,-8.999962716002482e-05,7.12020217568994e-05,2.7159756311718096e-05,-2.0461180246359433e-05,3.960645697444884e-05,7.246643901258787e-05,-1.685514364927858e-05,8.932158266186645e-05,2.9859268569279754e-05,1.3852899759253137e-05,2.4359788131885e-05,9.24131453581989e-05,-1.6369711304260693e-05,0.0001087828566624596,2.9323580904106275e-05,8.47480113683732e-06,1.0016944669979542e-05,7.850467327158568e-05,-3.433086304336671e-05,0.0001128355363149524,3.348775438334287e-05,3.4563924651231448e-06,2.836465240554359e-05,0.00012479386822970514,-1.1090131082380436e-05,0.00013588399931208558,3.341560509513179e-05,9.876103299316287e-06,3.0499424291611262e-05,0.00012707129015571012,-9.748325967700622e-06,0.00013681961612341075,3.354693822115477e-05,1.0621251610797117e-05,2.085387573630714e-05,0.00012715372507064206,-4.127346472279551e-05,0.00016842718979343758,4.722681926209601e-05,7.216191058385249e-06,3.313603885204652e-05,0.00015862397056836685,-3.361664431333441e-05,0.00019224061488170126,5.237945491335572e-05,1.1530542286025592e-05,4.09710451732894e-05,0.00018166297451754847,-2.487052081593361e-05,0.00020653349533348209,5.032899983852545e-05,1.4250437780002246e-05,4.721720116250369e-05,0.00019162133859651557,-5.060099332704161e-05,0.0002422223319235572,6.65615050664232e-05,1.6439963641747815e-05
EPCTL02,L,2,5.706388395649124e-06,5.606443731574582e-05,-5.720366661197636e-05,0.00011326810392772218,3.502567672844396e-05,1.962251581184152e-06,-0.00015621460850030535,-3.389975990174953e-05,-0.0002355599074687911,0.00020166014756704156,6.291459905419004e-05,-5.464348501682976e-05,-8.783408269823922e-05,3.316642897257826e-05,-0.00025078797301571914,0.0002839544019882974,9.010343222828694e-05,-3.0663034908400234e-05,-0.00011254872404052271,-1.728681708985243e-05,-0.0002652137132410905,0.0002479268961512381,5.538120090521149e-05,-3.926753596233237e-05,-0.00010632771114448259,1.194950131660493e-05,-0.00029169797739649235,0.00030364747871309725,8.385109076337824e-05,-3.710167087999892e-05,-0.00010756775865838202,1.76000146439255e-05,-0.00028482258685548636,0.00030242260149941186,8.561426935601983e-05,-3.75346269821586e-05,-9.251491587240368e-05,1.6665998115533333e-05,-0.0002558101430034218,0.00027247614111895513,7.180506177175104e-05,-3.228289974970806e-05,-2.539370513384267e-05,0.00011994959249480154,-0.00017365970696103051,0.00029360929945583205,9.335030558280525e-05,-8.913481773241294e-06,-1.206696630635076e-05,0.00017786631523951762,-0.00020519108384227605,0.00038305739908179367,9.946010415991057e-05,-4.129548963560633e-06,-1.1155718880273429e-05,0.0001789909433007253,-0.00011532454764872029,0.0002943154909494456,8.578345250287992e-05,-3.9110174830115666e-06
EPCTL02,L,3,1.201871777569038e-07,3.3702474160005167e-06,-2.8067537878177935e-06,6.177001203818311e-06,1.1841518605690063e-06,4.184270994652542e-08,2.6866539318900667e-07,1.3189676268396234e-06,-4.6184078913891564e-07,1.7808084159785391e-06,5.313522101384422e-07,9.375229171258144e-08,4.0922575924151423e-07,1.548026258047387e-06,-2.7304120511166016e-07,1.8210674631590472e-06,5.509880917407979e-07,1.4251516867558244e-07,-1.2068386886124433e-07,6.025818662531511e-07,-1.1077195815239591e-06,1.7103014477771102e-06,3.901857368624629e-07,-4.198921015520721e-08,-1.1170558860650714e-07,2.751629375973767e-07,-7.683445721326223e-07,1.0435075097299991e-06,2.2559724883284425e-07,-3.8716861511845295e-08,-2.8667134316149066e-07,3.843320271734428e-07,-8.949931813425202e-07,1.279325208515963e-06,3.247723791109791e-07,-9.986976308270662e-08,-2.427884798483229e-07,1.3903014178776373e-06,-1.6506637387774398e-06,3.040965156655077e-06,7.378740176255959e-07,-8.405061133390947e-08,2.317711881335811e-07,1.2345046459385521e-06,-1.2698782282744638e-06,2.5043828742130157e-06,6.738109380136621e-07,8.128786239108968e-08,2.0748263178452675e-07,6.52739963569434e-07,-2.9889792221618715e-07,9.516378857856212e-07,2.1323415599572711e-07,7.250633417311787e-08,5.215108566553658e-07,1.417258320922608e-06,-3.3303285356967697e-07,1.750291174492285e-06,4.6465246678816905e-07,1.8170837987230627e-07
EPCTL02,W,0,-8.461086570713249e-07,1.4236769324526828e-06,-3.967387323635537e-06,5.391064256088219e-06,1.3666179474692276e-06,-2.9351188164990353e-07,4.3103935576803115e-07,1.2852533765213954e-06,-9.932942362682711e-08,1.3845828001482226e-06,4.7127360816816846e-07,1.5048032605918891e-07,6.281688841878261e-07,2.900856865941755e-06,-1.1114201986932061e-07,3.0119988858110758e-06,7.840409744307601e-07,2.1842678715673632e-07,-6.355981573160135e-08,4.409249283164217e-07,-7.783922132647351e-07,1.2193171415811569e-06,2.544095901299153e-07,-2.1820359299528143e-08,1.1431371581740589e-07,8.967488796324172e-07,-6.885650609601314e-07,1.5853139405925487e-06,3.7961784663998017e-07,4.044272172588224e-08,2.647821422876329e-07,1.4425768937772932e-06,-4.7234316879458177e-07,1.914920062571875e-06,5.336285127655316e-07,9.253740497002986e-08,2.551763382233835e-07,1.842058812200383e-06,-6.790069434549085e-07,2.5210657556552916e-06,7.412625441965514e-07,8.923204995040333e-08,3.9950988325488636e-07,1.0598605594337772e-06,-1.3562312668856574e-07,1.195483686122343e-06,4.1036707585366566e-07,1.3962159804081905e-07,4.0498706650383587e-07,1.654053844720386e-06,-4.087740858458417e-07,2.062827930566228e-06,5.084426264453627e-07,1.409675462101627e-07,5.97209983402807e-07,2.538995757624087e-06,-4.2888033084018833e-07,2.9678760884642753e-06,7.473513270137326e-07,2.0764490163901422e-07
EPCTL02,W,1,2.1865079186525392e-07,1.140125467849804e-06,-7.227350942890123e-07,1.8628605621388163e-06,5.179504342886096e-07,7.631557666525365e-08,3.123970480811744e-07,1.1542535819250885e-06,-1.3982218500004894e-07,1.2940757669251374e-06,3.56976819216308e-07,1.0896809418291572e-07,6.090137561216943e-07,2.5767515536137456e-06,-2.1014571960391654e-07,2.786897273217662e-06,7.081463951376935e-07,2.1216245988414764e-07,1.8796811000340257e-07,1.1664725654532339e-06,-3.873803030459271e-07,1.553852868499161e-06,4.2401934317901206e-07,6.578385290185707e-08,4.05300773274149e-08,1.0486376623365669e-06,-6.623783614534976e-07,1.7110160237900645e-06,4.302733268010413e-07,1.403621983895598e-08,2.7732487814872e-07,1.4451741075535487e-06,-4.291077137495826e-07,1.8742818213031313e-06,5.219908741012224e-07,9.690253258638483e-08,2.655987782669556e-07,1.1885008841424641e-06,-3.865877743731562e-07,1.5750886585156204e-06,5.263583294316526e-07,9.338930588286281e-08,3.2615478539586936e-07,9.598089907204766e-07,-1.4186591195927747e-07,1.101674902679754e-06,3.3487442088680323e-07,1.1396951062248385e-07,4.504737782989094e-07,1.3279115348307802e-06,-2.704869229171111e-07,1.5983984577478914e-06,4.575688265383157e-07,1.572151538039183e-07,5.756668495107115e-07,2.1391178841531936e-06,-2.544418407303041e-07,2.3935597248834976e-06,6.037535555831256e-07,2.0059404119390513e-07
EPCTL02,N3,0,1.3002336529362439e-06,3.0682588829183112e-06,-2.042609189582615e-07,3.272519801876573e-06,9.63622864021912e-07,4.5467414526166805e-07,1.0129467105598503e-06,2.3253275439860858e-06,-5.0470091002805877e-08,2.3757976349888918e-06,8.396712741052138e-07,3.5402277695873325e-07,-4.857502925278622e-07,9.33426759236104e-07,-1.9199177074389596e-06,2.8533444666750637e-06,9.451043520395827e-07,-1.7048169342301432e-07,1.7050808310395094e-06,3.380918435448344e-06,-3.7052890416393996e-07,3.7514473396122838e-06,1.3177708942376815e-06,5.962426946579607e-07,5.658987685312446e-07,1.3763422791534248e-06,-5.222184940384581e-07,1.8985607731918828e-06,5.972200123645157e-07,1.980378176191546e-07,6.627545386207026e-07,1.393717203814715e-06,-5.256862716106331e-07,1.919403475425348e-06,4.2561650823546717e-07,2.3176949533495027e-07,-3.385553072904959e-08,1.2958647911795102e-06,-1.400712076357579e-06,2.696576867537089e-06,8.703259518175254e-07,-1.1169803712007147e-08,9.573033366773809e-07,2.1453878557941907e-06,-4.361758896236769e-08,2.1890054447565584e-06,8.27248279265233e-07,3.345456390429306e-07,9.498015400767822e-08,1.1767163920825017e-06,-1.0302218932383693e-06,2.206938285320871e-06,6.615324097037812e-07,3.284267533413713e-08,-4.096203877710149e-07,1.4573205268286292e-06,-2.1847407510279806e-06,3.6420612778566098e-06,1.2045924861128957e-06,-1.4378874550448975e-07
EPCTL02,N3,1,-1.6497771021240135e-06,6.998644341219794e-07,-4.654984051803836e-06,5.354848485925816e-06,1.8478822539905758e-06,-5.765685477922272e-07,1.478334792009956e-06,2.9214895901835805e-06,3.930420011259241e-07,2.528447589057656e-06,9.934563168862229e-07,5.164148693411999e-07,1.330088240784151e-06,2.7741883682576088e-06,1.7584298539161456e-07,2.598345382865994e-06,7.156693544468872e-07,4.6433720788905057e-07,3.9446663876450647e-07,1.8678195719755339e-06,-1.3584890736044078e-06,3.2263086455799417e-06,8.737546191900365e-07,1.3867661937931738e-07,-3.283320665290679e-07,7.049544686091593e-07,-2.29052680975361e-06,2.9954812783627694e-06,9.297251925333066e-07,-1.139050025943753e-07,-8.715076675421258e-07,6.218600126890934e-07,-2.818754617740185e-06,3.4406146304292785e-06,1.2541134603265118e-06,-3.04247444610472e-07,-1.926903513286227e-06,4.419916395785829e-07,-5.1835280736491534e-06,5.625519713227736e-06,1.927256472624163e-06,-6.729409514487708e-07,1.432428090341045e-06,2.7641560808231467e-06,3.92967464334757e-07,2.3711886164883895e-06,8.055574072416116e-07,5.006453877539727e-07,4.410914745181517e-07,1.2314091386899902e-06,-3.6354558430190104e-07,1.594954722991891e-06,4.0091680671463966e-07,1.5422528737912737e-07,6.366489454688044e-07,1.5756089221794788e-06,-5.101796723925762e-08,1.6266268894187365e-06,4.010765277445654e-07,2.2232900585106133e-07
EPCTL02,N3,2,7.269892785325985e-07,1.5093894260021026e-06,-4.325551311915591e-07,1.941944557193662e-06,5.074409941555243e-07,2.545307456974684e-07,8.708526380810474e-07,1.6561245314489512e-06,-9.038753218192093e-08,1.7465120636308722e-06,5.455974306488928e-07,3.0423564642655384e-07,9.988112565649551e-07,3.7928705088249236e-06,-8.215484325601267e-07,4.61441894138505e-06,1.4821967944789846e-06,3.483472423749102e-07,-1.1985289264969025e-06,-4.977966379853527e-07,-1.6368467339276533e-06,1.1390500959423006e-06,2.5937470678633075e-07,-4.189802277791981e-07,-9.976594252746048e-07,-4.5361612409601984e-07,-1.938453153590604e-06,1.484837029494584e-06,4.573330405307236e-07,-3.4879400245005656e-07,-3.524586619572e-07,1.3682037384505545e-06,-1.9641764822196977e-06,3.3323802206702524e-06,1.0741943735852026e-06,-1.2364305284868196e-07,1.1703496351732934e-07,1.9635434047176565e-06,-2.1985004417669155e-06,4.1620438464845725e-06,1.5643432985121313e-06,4.110095544827521e-08,3.145610278796204e-07,1.3130577947995466e-06,-5.934364582984512e-07,1.9064942530979978e-06,5.907771992069497e-07,1.0962034678634397e-07,-2.97322749962011e-07,2.1140148045296987e-06,-1.9915293734754134e-06,4.1055441780051126e-06,1.2527528369050186e-06,-1.0480556100738998e-07,7.869177541755388e-07,4.573934563661896e-06,-1.9907503097032103e-06,6.564684873365106e-06,2.1941058687075673e-06,2.74192236425056e-07
EPCTL02,N3,3,-8.414727573573324e-07,4.667544227350326e-07,-1.81669523110076e-06,2.2834496538357924e-06,7.808654539143528e-07,-2.942135207394751e-07,1.3369194428075143e-06,3.3297556735007395e-06,-1.1560517004788238e-07,3.445360843548622e-06,1.3158229561540048e-06,4.668545602180491e-07,-2.929489517308048e-07,6.000963801114313e-07,-8.360839467538049e-07,1.4361803268652362e-06,4.2653035794904114e-07,-1.0270328039118216e-07,-1.5931369790543572e-07,1.2395639847737849e-06,-1.657355182775941e-06,2.896919167549726e-06,8.837307710484591e-07,-5.5004091622537975e-08,-1.4122933541074735e-06,5.749309190474219e-07,-4.245869958706749e-06,4.820800877754171e-06,1.658942229301364e-06,-4.927950462821385e-07,-1.9129463003390645e-06,1.5900022937824958e-06,-6.118585636418186e-06,7.708587930200682e-06,2.8873851088385964e-06,-6.674849696437387e-07,-3.3045898199469694e-06,1.4765549835615518e-06,-1.0331905123038998e-05,1.1808460106600551e-05,4.235554116983301e-06,-1.1532021845127731e-06,9.68543919708631e-07,2.4743461714261457e-06,-5.576884349399848e-08,2.5301150149201444e-06,9.481118435136652e-07,3.382793185672368e-07,-1.096341630884919e-06,5.30549491753647e-07,-3.189757142099494e-06,3.720306633853141e-06,1.3655155291867513e-06,-3.830918048710646e-07,-2.2296043343606108e-06,2.863363435068864e-07,-4.6668842829970235e-06,4.9532206265039096e-06,1.6299700538945008e-06,-7.795965183471223e-07
