subject,stage,window_index,FC6_mean_amp,FC6_peak_pos,FC6_peak_neg,FC6_ptp,FC6_std,FC6_auc,POZ_mean_amp,POZ_peak_pos,POZ_peak_neg,POZ_ptp,POZ_std,POZ_auc,C2_mean_amp,C2_peak_pos,C2_peak_neg,C2_ptp,C2_std,C2_auc,F6_mean_amp,F6_peak_pos,F6_peak_neg,F6_ptp,F6_std,F6_auc,PO8_mean_amp,PO8_peak_pos,PO8_peak_neg,PO8_ptp,PO8_std,PO8_auc,Fp1_mean_amp,Fp1_peak_pos,Fp1_peak_neg,Fp1_ptp,Fp1_std,Fp1_auc,P6_mean_amp,P6_peak_pos,P6_peak_neg,P6_ptp,P6_std,P6_auc,FT10_mean_amp,FT10_peak_pos,FT10_peak_neg,FT10_ptp,FT10_std,FT10_auc,CZ_mean_amp,CZ_peak_pos,CZ_peak_neg,CZ_ptp,CZ_std,CZ_auc,FT8_mean_amp,FT8_peak_pos,FT8_peak_neg,FT8_ptp,FT8_std,FT8_auc
EPCTL09,L,0,-1.9659992162220357e-06,3.3850613777486547e-06,-5.9237707031880355e-06,9.30883208093669e-06,2.290919673308774e-06,-6.87686906115005e-07,8.747665361928715e-09,6.06533920983325e-07,-1.098902499165906e-06,1.705436420149231e-06,4.0530828026302843e-07,3.325639891801385e-09,1.4324006842956877e-07,1.2156803665252047e-06,-1.1168008920020415e-06,2.3324812585272463e-06,5.008300123607681e-07,5.0159112373837226e-08,-2.5656387412053207e-06,5.883110018507111e-07,-4.024146360217247e-06,4.612457362067958e-06,9.75332966785994e-07,-8.980012157130228e-07,-1.5478569261314674e-06,-1.5142518107189914e-07,-2.6733353424460738e-06,2.5219101613741745e-06,5.500967139765968e-07,-5.415154037139731e-07,-1.4926353242967459e-06,7.34656682230694e-08,-2.6701137016807596e-06,2.743579369903829e-06,5.538292821047676e-07,-5.222322388732544e-07,-1.4657815069511854e-06,1.3421728977531536e-07,-2.6302367008361947e-06,2.76445399061151e-06,6.104742463117788e-07,-5.127450241362991e-07,-3.8929161686715326e-07,4.623556816564357e-08,-7.790334997389588e-07,8.252690679046024e-07,1.8748055469919428e-07,-1.3607010995657776e-07,8.061982654880269e-08,8.135619842231898e-07,-6.795205979804632e-07,1.4930825822036528e-06,3.613259300424947e-07,2.80294848003669e-08,6.958692134725293e-07,1.961164485994312e-06,-7.953139489067951e-07,2.756478434901107e-06,6.503948509910446e-07,2.4326544854347184e-07
EPCTL09,L,1,-1.1683838605671616e-06,3.822517705032419e-07,-2.7176713454787358e-06,3.099923115981978e-06,9.152262873241488e-07,-4.080998835749591e-07,2.6006569561796975e-07,7.0087522920825e-07,-2.755711085761131e-07,9.76446337784363e-07,1.844859733322359e-07,9.119469196288425e-08,4.3862684813377287e-07,1.4474867603408555e-06,-6.994691549372052e-07,2.146955915278061e-06,5.233309330736402e-07,1.535312317859834e-07,1.0748555598481387e-06,2.634024315035518e-06,-1.1071740018578068e-06,3.741198316893325e-06,8.356897385289129e-07,3.761269052715878e-07,6.776212792010482e-07,1.6390065703180846e-06,-5.61632043011729e-07,2.2006386133298134e-06,4.950633346727608e-07,2.372173323728166e-07,9.296722985901006e-07,1.998049933851649e-06,-4.952379737029332e-07,2.493287907554582e-06,6.695760518126436e-07,3.2506757606096507e-07,1.1567921004649298e-06,2.5655729890541824e-06,8.53342912146595e-09,2.5570395599327165e-06,7.215949150963434e-07,4.0449905811984487e-07,-2.8477715510951738e-08,3.3564796522557546e-07,-2.864472609417868e-07,6.220952261673623e-07,1.3142267365208864e-07,-9.822254000871784e-09,4.6951719479306204e-07,1.202722118026122e-06,-1.8212280802327164e-07,1.3848449260493936e-06,3.4258261372263646e-07,1.640026154830292e-07,9.385625313749019e-07,2.319247625275645e-06,-3.446412524210673e-07,2.6638888776967124e-06,6.812860658450676e-07,3.2784032216930823e-07
EPCTL09,W,0,1.616585423429201e-08,1.1209502347067393e-06,-1.2437320455669165e-06,2.3646822802736557e-06,6.307077881837586e-07,6.2871571946782235e-09,3.1152560833912556e-07,7.055923946923987e-07,-1.6606743998512027e-08,7.221991386909108e-07,1.9431414616603643e-07,1.0877041649310531e-07,2.622437105473055e-07,1.8761850420253018e-06,-1.391503817035015e-06,3.267688859060317e-06,7.920747363819696e-07,9.216494681071648e-08,-6.331218806035274e-08,1.1461086060820102e-06,-1.5439074702692675e-06,2.6900160763512776e-06,7.776098222666868e-07,-2.139135919656215e-08,-4.234391248461742e-07,7.545129722903511e-07,-1.5362835075565843e-06,2.2907964798469353e-06,6.257375359088671e-07,-1.473856494568839e-07,-7.416272227768209e-07,4.7403750866181616e-07,-2.092662267157891e-06,2.5666997758197073e-06,7.002273441573635e-07,-2.588499374027617e-07,-9.932749699296358e-07,4.258912974355709e-07,-2.5489872520400714e-06,2.974878549475642e-06,8.54221242857871e-07,-3.46648670002649e-07,-1.2333332589626398e-08,2.99381618630312e-07,-2.9906934534790285e-07,5.984509639782148e-07,1.6988865397608186e-07,-4.472220857729808e-09,-2.1220724532670471e-07,1.0706186059135013e-06,-1.4269276171489232e-06,2.4975462230624245e-06,6.29765298897534e-07,-7.38774363886307e-08,-5.831399922563517e-08,1.9540057346751955e-06,-2.221622092321487e-06,4.175627826996683e-06,1.0264229383134005e-06,-1.954800606379059e-08
EPCTL09,W,1,5.770943489252289e-08,8.090330549491261e-07,-1.087788489374343e-06,1.8968215443234692e-06,3.738674563056277e-07,2.1014022711995887e-08,2.2337187212970222e-07,7.674179138400172e-07,-3.699974244041566e-07,1.1374153382441738e-06,2.876851288176272e-07,7.81817102253044e-08,-1.2202669287905689e-07,8.753328286755683e-07,-8.056726660772869e-07,1.681005494752855e-06,3.8260507718138384e-07,-4.2665641263420677e-08,-6.252198310706528e-07,2.5019353624579595e-07,-1.646284258890172e-06,1.8964777951359678e-06,4.6228417160877065e-07,-2.1802018436923256e-07,-6.145092546137826e-07,4.661027635331742e-07,-1.3668611414693028e-06,1.832963905002477e-06,4.0256466863092453e-07,-2.144463487360024e-07,-1.1118895355894347e-06,-1.2100931843915486e-07,-2.709101702348648e-06,2.5880923839094934e-06,5.194083380345542e-07,-3.886045439673906e-07,-1.2539557361103978e-06,-1.866782474448139e-07,-3.1358838536713415e-06,2.9492056062265274e-06,6.176377701595548e-07,-4.380155829774281e-07,-4.861586129464313e-07,-1.1186516459790611e-07,-9.266894522061936e-07,8.148242876082874e-07,2.043037710150427e-07,-1.6997280445028964e-07,-7.005970974458312e-07,-4.8210906041458653e-08,-1.6290962874815105e-06,1.5808853814400518e-06,4.512500747458939e-07,-2.4499308549143506e-07,-4.6022090807723033e-07,8.79734321583557e-07,-2.110614352727418e-06,2.990348674310975e-06,8.419134007206951e-07,-1.6076155014413568e-07
EPCTL09,N2,0,-1.0354565931724585e-06,-1.6231139699912971e-07,-2.6567963652669327e-06,2.494484968267803e-06,5.919409744784393e-07,-3.618906794117683e-07,5.076191492555687e-07,1.480618505053493e-06,-5.685130069864295e-07,2.0491315120399227e-06,5.657890586148266e-07,1.7759882445261375e-07,1.6600651209774062e-06,2.727992041851207e-06,4.968139915654396e-07,2.2311780502857674e-06,4.467909916619359e-07,5.802523405495261e-07,-1.0712056688161375e-06,2.3648116523913127e-07,-2.451029838305277e-06,2.6875110035444083e-06,7.276416727925091e-07,-3.7411891981328674e-07,-7.082709010136288e-07,1.4234050615330396e-07,-1.64594019560586e-06,1.788280701759164e-06,4.689266127068713e-07,-2.475865437368842e-07,-1.1295041917017153e-06,-5.7666234991686193e-08,-2.9042471448918147e-06,2.8465809099001284e-06,7.562327121082559e-07,-3.952166208206006e-07,-1.455904491276116e-06,-7.616636565500663e-08,-3.8877182952586805e-06,3.811551929603674e-06,1.0173321308048258e-06,-5.093183242513341e-07,-3.306872739497539e-07,4.2591656869383336e-07,-1.1404889446328544e-06,1.5664055133266878e-06,4.6745980562466865e-07,-1.156028758450478e-07,1.9596223011886917e-08,1.0192361572359951e-06,-1.7319507807451138e-06,2.751186937981109e-06,7.127821096016004e-07,6.53304400301689e-09,8.613287452063815e-07,2.458041677126004e-06,-1.564711438591471e-06,4.022753115717475e-06,9.955766655548667e-07,3.0035710292558334e-07
EPCTL09,N3,0,-3.3206897210088254e-06,-1.4307883610978829e-06,-4.857665157227542e-06,3.426876796129659e-06,8.08780633643029e-07,-1.161241950874412e-06,1.3860244420482543e-06,2.3186359038723614e-06,1.6988284019197686e-07,2.1487530636803845e-06,4.7051319796857926e-07,4.844698826982295e-07,1.8848883229381332e-06,3.6317418208393673e-06,-1.483849388799463e-06,5.11559120963883e-06,1.5126957272859365e-06,6.593577936244692e-07,-2.144874160515822e-06,-5.904113540704233e-07,-3.7282807710865276e-06,3.137869417016104e-06,8.848688039793545e-07,-7.495910570878926e-07,-1.589510908015767e-06,-3.3769057733292877e-07,-3.0620548154728887e-06,2.72436423813996e-06,6.960509351454711e-07,-5.55552563307461e-07,-2.999699689895723e-06,-1.3309451408463285e-06,-5.627323421747773e-06,4.296378280901445e-06,1.1067856785266225e-06,-1.0488543607923547e-06,-3.89422966021078e-06,-2.0103004210592984e-06,-7.3141948316348535e-06,5.3038944105755555e-06,1.494754290401496e-06,-1.3615615612651641e-06,3.6481481548053534e-07,1.0308044606656944e-06,2.450710038109036e-08,1.006297360284604e-06,2.4420484919360276e-07,1.2731622737381303e-07,1.4297619311554214e-06,3.4816087143502328e-06,-8.058150782046445e-07,4.2874237925548775e-06,1.3813952111389857e-06,4.996605426355124e-07,2.1775998636607e-06,4.914857445593776e-06,-1.0540686838718773e-06,5.968926129465653e-06,1.873928990782018e-06,7.608794415425681e-07
EPCTL09,N3,1,-1.324485019988034e-06,-9.85653722368776e-08,-2.4899335039282733e-06,2.3913681316913955e-06,6.625116816861684e-07,-4.639579210182244e-07,-1.7051990078282976e-07,5.388171683120103e-07,-9.157447711141847e-07,1.454561939426195e-06,4.0231979497450337e-07,-5.920009811365753e-08,3.4634245743392275e-06,5.148167643211144e-06,3.701825103413749e-07,4.777985132869769e-06,1.2504723684522246e-06,1.212078336028688e-06,-1.9868364814064097e-06,-4.028258087463144e-07,-3.527048575430842e-06,3.1242227666845274e-06,8.877922479189472e-07,-6.949605765909411e-07,-1.2870470770547724e-06,-3.2282933463912416e-07,-2.350557525410357e-06,2.027728190771233e-06,5.661045724830876e-07,-4.502224950924222e-07,-9.083508526325863e-07,2.9603478585112203e-07,-2.5648970596286486e-06,2.8609318454797707e-06,7.987960652797252e-07,-3.1815445810193554e-07,-1.1407696718053525e-06,4.460874284666599e-07,-3.4035626035468935e-06,3.849650032013553e-06,1.112526522137843e-06,-3.993365274319815e-07,-1.1309103561755318e-06,-2.2502698981774001e-07,-1.72307262485969e-06,1.49804563504195e-06,4.736938679829557e-07,-3.953082979455577e-07,1.3250710538570992e-06,2.790321273979609e-06,-6.588940933258377e-07,3.4492153673054467e-06,9.830641285619058e-07,4.6382483239335224e-07,2.330307770627635e-06,3.866896193057561e-06,-5.956693676040686e-07,4.46256556066163e-06,1.4474297389665169e-06,8.154121205247054e-07
EPCTL09,N2,0,-1.2684015380976158e-06,3.3828496885781923e-07,-2.326570063581818e-06,2.6648550324396372e-06,6.849818604844563e-07,-4.431385098823096e-07,3.81267388753497e-07,9.181763596736889e-07,-2.748747007459384e-07,1.1930510604196273e-06,3.0859081799840497e-07,1.3355904983580982e-07,3.866090209614246e-07,1.588411902724182e-06,-1.0740869229699988e-06,2.6624988256941806e-06,8.307301882521386e-07,1.3538818021209068e-07,-8.579057863918696e-07,9.078574735308453e-07,-1.8192845510137641e-06,2.7271420245446097e-06,6.704353718446719e-07,-2.994113130673227e-07,-2.7612735393381365e-07,1.472457496377675e-06,-1.399835691580865e-06,2.87229318795854e-06,6.935257890740717e-07,-9.620289670700453e-08,-1.9275417141718804e-07,2.121372490557601e-06,-1.7939974546744686e-06,3.91536994523207e-06,9.886321703956368e-07,-6.710712301027646e-08,7.851004770098357e-08,2.612756183175042e-06,-1.924413379849244e-06,4.5371695630242855e-06,1.1927697343568075e-06,2.7683538782403767e-08,-6.843371173621723e-07,-4.263431626539578e-07,-9.542238486018243e-07,5.278806859478665e-07,1.2970347924274156e-07,-2.3920111548055376e-07,6.469157616974706e-07,1.8244172422472867e-06,-1.053624763413759e-06,2.8780420056610457e-06,9.382418546459996e-07,2.2623080467908835e-07,1.5917921284611971e-06,3.1096139416265366e-06,-6.566525856524509e-07,3.7662665272789873e-06,1.2316069284775042e-06,5.565175065362628e-07
EPCTL09,W,0,5.130116339197197e-08,1.5763860025001193e-06,-1.6700366626790753e-06,3.2464226651791944e-06,9.715755118259894e-07,1.8562565753493897e-08,8.755627575292054e-08,7.259040508992705e-07,-2.8025546428309086e-07,1.0061595151823613e-06,2.2581203968855493e-07,3.060736821758639e-08,9.866199582321301e-08,1.361271849079232e-06,-1.165784669544013e-06,2.527056518623245e-06,6.047490618583588e-07,3.448879349037144e-08,-2.216604210685086e-07,7.502491001101005e-07,-1.3588587765187378e-06,2.109107876628838e-06,5.230470385381747e-07,-7.721143524285164e-08,-2.2170856415642004e-07,8.869692118502376e-07,-1.1252013943162228e-06,2.0121706061664605e-06,4.808114180319069e-07,-7.736712948419654e-08,3.440826623259927e-07,1.5697174341794718e-06,-8.333171224820236e-07,2.4030345566614956e-06,6.788102921906854e-07,1.2020493503084554e-07,2.9217906976743183e-07,1.645631793960397e-06,-1.357810892047066e-06,3.003442686007463e-06,8.087359041139441e-07,1.0219070015261444e-07,-3.716469352459539e-07,1.1260941870566474e-07,-9.060089285183073e-07,1.018618347223972e-06,2.2078501167821903e-07,-1.3007669339996195e-07,-4.603451174990209e-08,1.2212856649637233e-06,-1.1077560094086263e-06,2.3290416743723496e-06,5.189099336193695e-07,-1.628617621859823e-08,8.197153048580197e-07,2.214507350821984e-06,-9.556309993953252e-07,3.170138350217309e-06,7.881994733273633e-07,2.866064322142742e-07
EPCTL09,W,1,-2.407618877299255e-06,-8.567497085164612e-07,-4.022844418151215e-06,3.1660947096347536e-06,8.332898672016159e-07,-8.418692579440556e-07,6.172380866773557e-07,1.0332270197013318e-06,-3.140218384017784e-08,1.0646292035415097e-06,2.3589517129826541e-07,2.1547053923707137e-07,2.7633611858693788e-08,1.7327831161223824e-06,-1.2773519335241299e-06,3.010135049646512e-06,6.882586771842361e-07,1.0019588737572429e-08,-5.909233898014532e-07,3.062765507862638e-07,-1.5798348399226139e-06,1.8861113907088777e-06,4.912246675377639e-07,-2.065119266633969e-07,-4.848588012786161e-07,3.135014885394725e-07,-1.7959959141071753e-06,2.109497402646648e-06,5.185586090118993e-07,-1.6934345672107703e-07,-6.489523479037695e-07,7.812681386032883e-07,-2.1866382023384335e-06,2.9679063409417216e-06,6.191742775958465e-07,-2.2659734445298288e-07,-6.574688930784429e-07,1.007273806797269e-06,-2.529288848055703e-06,3.536562654852972e-06,7.721666883321458e-07,-2.2938552757403088e-07,-1.4895189029966498e-07,3.8960716476970846e-07,-5.689688534952852e-07,9.585760182649937e-07,2.3642399681573342e-07,-5.237174931429175e-08,1.0878633303650966e-07,1.0397552221958583e-06,-1.152812833901704e-06,2.1925680560975622e-06,3.823286395565304e-07,3.877736152295264e-08,4.1676136839405955e-07,1.7646502346515364e-06,-1.3362692027096289e-06,3.100919437361165e-06,5.291512498628964e-07,1.4671559128378195e-07
