subject_id,window_id,start_time,frac_W,frac_N1,frac_N2,frac_N3,frac_R,is_W,is_N1,is_N2,is_N3,is_R,trans_W_N1,trans_W_N2,trans_W_N3,trans_W_R,trans_N1_W,trans_N1_N2,trans_N1_N3,trans_N1_R,trans_N2_W,trans_N2_N1,trans_N2_N3,trans_N2_R,trans_N3_W,trans_N3_N1,trans_N3_N2,trans_N3_R,trans_R_W,trans_R_N1,trans_R_N2,trans_R_N3,SDNN,RMSSD,LF,HF,LF/HF
27,72,21600,0.0,0.4,0.0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.99579274401475,48.48467255781398,0.0007237547552466,0.0009930719717326,0.7288039294713349
27,73,21900,0.0,0.3,0.6,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.16397684791386,154.22637582451378,0.004424954134906,0.0122975178742234,0.3598249809566095
27,74,22200,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.59207179170379,70.8917942840433,0.0007015735503207,0.0022778909094786,0.3079926028947917
27,75,22500,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.46166286003216,65.23582962650477,0.0006338862341059,0.0030332931506197,0.2089762520897343
27,76,22800,0.1,0.3,0.0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.8807247182775,290.0290363982168,0.0083305832081813,0.0167246318023989,0.4981026372721987
27,77,23100,0.0,0.2,0.0,0.0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.911465239762855,36.73256003562725,0.0004007553753081,0.001616572968183,0.2479042908645066
27,78,23400,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.51811167303548,43.45031750392301,0.0012761664301764,0.0025416311371192,0.5021052864590078
27,79,23700,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.48770621872963,58.33486540413734,0.0020239000853104,0.0043504400412488,0.4652173265510531
27,80,24000,0.0,0.3,0.0,0.0,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.926812184719,219.93893176230284,0.0049103524926366,0.0091490758763008,0.5367047512805164
27,81,24300,0.0,0.1,0.0,0.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.75714210994536,108.41713571403125,0.0014110576685357,0.0026201855311745,0.5385334938107221
